mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_bootstrap,param_max_features,param_max_samples,param_min_samples_split,param_n_estimators,params,split0_test_score,mean_test_score,std_test_score,rank_test_score
85.06103515625,0.0,3.4492347240448,0.0,True,19,0.5,2,400,"{'bootstrap': True, 'max_features': 19, 'max_samples': 0.5, 'min_samples_split': 2, 'n_estimators': 400}",0.013635220092093794,0.013635220092093794,0.0,23
100.3813829421997,0.0,3.8356857299804688,0.0,True,19,0.5,2,500,"{'bootstrap': True, 'max_features': 19, 'max_samples': 0.5, 'min_samples_split': 2, 'n_estimators': 500}",0.014779727684253896,0.014779727684253896,0.0,8
12.60214114189148,0.0,0.7018115520477295,0.0,True,19,0.5,5,50,"{'bootstrap': True, 'max_features': 19, 'max_samples': 0.5, 'min_samples_split': 5, 'n_estimators': 50}",0.013821227623725342,0.013821227623725342,0.0,20
22.74727177619934,0.0,1.0742602348327637,0.0,True,19,0.5,5,100,"{'bootstrap': True, 'max_features': 19, 'max_samples': 0.5, 'min_samples_split': 5, 'n_estimators': 100}",0.01353141340716406,0.01353141340716406,0.0,27
39.14535665512085,0.0,1.648007869720459,0.0,True,19,0.5,5,200,"{'bootstrap': True, 'max_features': 19, 'max_samples': 0.5, 'min_samples_split': 5, 'n_estimators': 200}",0.014281588552609463,0.014281588552609463,0.0,13
61.975646018981934,0.0,2.398895740509033,0.0,True,19,0.5,5,300,"{'bootstrap': True, 'max_features': 19, 'max_samples': 0.5, 'min_samples_split': 5, 'n_estimators': 300}",0.011250798537192956,0.011250798537192956,0.0,106
82.27215814590454,0.0,3.1284844875335693,0.0,True,19,0.5,5,400,"{'bootstrap': True, 'max_features': 19, 'max_samples': 0.5, 'min_samples_split': 5, 'n_estimators': 400}",0.011208759481898497,0.011208759481898497,0.0,109
96.77872443199158,0.0,3.621335506439209,0.0,True,19,0.5,5,500,"{'bootstrap': True, 'max_features': 19, 'max_samples': 0.5, 'min_samples_split': 5, 'n_estimators': 500}",0.01276756436077796,0.01276756436077796,0.0,39
12.105230331420898,0.0,0.6789155006408691,0.0,True,19,0.5,10,50,"{'bootstrap': True, 'max_features': 19, 'max_samples': 0.5, 'min_samples_split': 10, 'n_estimators': 50}",0.011491807311433296,0.011491807311433296,0.0,94
22.97032356262207,0.0,0.950761079788208,0.0,True,19,0.5,10,100,"{'bootstrap': True, 'max_features': 19, 'max_samples': 0.5, 'min_samples_split': 10, 'n_estimators': 100}",0.012191767619264243,0.012191767619264243,0.0,62
38.36540675163269,0.0,1.6984820365905762,0.0,True,19,0.5,10,200,"{'bootstrap': True, 'max_features': 19, 'max_samples': 0.5, 'min_samples_split': 10, 'n_estimators': 200}",0.011881646106225285,0.011881646106225285,0.0,78
59.52115726470947,0.0,2.329683303833008,0.0,True,19,0.5,10,300,"{'bootstrap': True, 'max_features': 19, 'max_samples': 0.5, 'min_samples_split': 10, 'n_estimators': 300}",0.012231326734113286,0.012231326734113286,0.0,59
79.23730134963989,0.0,3.0075857639312744,0.0,True,19,0.5,10,400,"{'bootstrap': True, 'max_features': 19, 'max_samples': 0.5, 'min_samples_split': 10, 'n_estimators': 400}",0.012307677097820583,0.012307677097820583,0.0,54
92.71894669532776,0.0,3.7399284839630127,0.0,True,19,0.5,10,500,"{'bootstrap': True, 'max_features': 19, 'max_samples': 0.5, 'min_samples_split': 10, 'n_estimators': 500}",0.012299292751754362,0.012299292751754362,0.0,56
15.186844110488892,0.0,0.8045017719268799,0.0,True,19,0.75,2,50,"{'bootstrap': True, 'max_features': 19, 'max_samples': 0.75, 'min_samples_split': 2, 'n_estimators': 50}",0.012154448258113142,0.012154448258113142,0.0,65
27.6270809173584,0.0,1.1370913982391357,0.0,True,19,0.75,2,100,"{'bootstrap': True, 'max_features': 19, 'max_samples': 0.75, 'min_samples_split': 2, 'n_estimators': 100}",0.011281335611462863,0.011281335611462863,0.0,105
48.16592764854431,0.0,1.8556232452392578,0.0,True,19,0.75,2,200,"{'bootstrap': True, 'max_features': 19, 'max_samples': 0.75, 'min_samples_split': 2, 'n_estimators': 200}",0.012486794534291147,0.012486794534291147,0.0,45
75.02710938453674,0.0,2.3141250610351562,0.0,True,19,0.75,2,300,"{'bootstrap': True, 'max_features': 19, 'max_samples': 0.75, 'min_samples_split': 2, 'n_estimators': 300}",0.011602253167506097,0.011602253167506097,0.0,89
100.26269698143005,0.0,3.2315726280212402,0.0,True,19,0.75,2,400,"{'bootstrap': True, 'max_features': 19, 'max_samples': 0.75, 'min_samples_split': 2, 'n_estimators': 400}",0.011327401169932012,0.011327401169932012,0.0,104
119.85101008415222,0.0,3.749148368835449,0.0,True,19,0.75,2,500,"{'bootstrap': True, 'max_features': 19, 'max_samples': 0.75, 'min_samples_split': 2, 'n_estimators': 500}",0.011353147556995976,0.011353147556995976,0.0,101
15.28560757637024,0.0,0.6251354217529297,0.0,True,19,0.75,5,50,"{'bootstrap': True, 'max_features': 19, 'max_samples': 0.75, 'min_samples_split': 5, 'n_estimators': 50}",0.010596333771973198,0.010596333771973198,0.0,136
27.474438428878784,0.0,1.0842552185058594,0.0,True,19,0.75,5,100,"{'bootstrap': True, 'max_features': 19, 'max_samples': 0.75, 'min_samples_split': 5, 'n_estimators': 100}",0.013961122788764099,0.013961122788764099,0.0,15
46.678388833999634,0.0,1.6821889877319336,0.0,True,19,0.75,5,200,"{'bootstrap': True, 'max_features': 19, 'max_samples': 0.75, 'min_samples_split': 5, 'n_estimators': 200}",0.013510036846245516,0.013510036846245516,0.0,28
73.3255603313446,0.0,2.3221707344055176,0.0,True,19,0.75,5,300,"{'bootstrap': True, 'max_features': 19, 'max_samples': 0.75, 'min_samples_split': 5, 'n_estimators': 300}",0.013375674199739703,0.013375674199739703,0.0,30
98.11045384407043,0.0,3.026761054992676,0.0,True,19,0.75,5,400,"{'bootstrap': True, 'max_features': 19, 'max_samples': 0.75, 'min_samples_split': 5, 'n_estimators': 400}",0.012481830514406041,0.012481830514406041,0.0,46
116.57031655311584,0.0,3.758587598800659,0.0,True,19,0.75,5,500,"{'bootstrap': True, 'max_features': 19, 'max_samples': 0.75, 'min_samples_split': 5, 'n_estimators': 500}",0.01238238922803174,0.01238238922803174,0.0,52
14.326063632965088,0.0,0.7156426906585693,0.0,True,19,0.75,10,50,"{'bootstrap': True, 'max_features': 19, 'max_samples': 0.75, 'min_samples_split': 10, 'n_estimators': 50}",0.01292232746718342,0.01292232746718342,0.0,34
27.054145097732544,0.0,1.0466082096099854,0.0,True,19,0.75,10,100,"{'bootstrap': True, 'max_features': 19, 'max_samples': 0.75, 'min_samples_split': 10, 'n_estimators': 100}",0.01279752635119063,0.01279752635119063,0.0,37
46.97656297683716,0.0,1.6439430713653564,0.0,True,19,0.75,10,200,"{'bootstrap': True, 'max_features': 19, 'max_samples': 0.75, 'min_samples_split': 10, 'n_estimators': 200}",0.012675937772865775,0.012675937772865775,0.0,41
72.24037480354309,0.0,2.3162875175476074,0.0,True,19,0.75,10,300,"{'bootstrap': True, 'max_features': 19, 'max_samples': 0.75, 'min_samples_split': 10, 'n_estimators': 300}",0.01132943766089614,0.01132943766089614,0.0,103
95.85233783721924,0.0,2.939237117767334,0.0,True,19,0.75,10,400,"{'bootstrap': True, 'max_features': 19, 'max_samples': 0.75, 'min_samples_split': 10, 'n_estimators': 400}",0.0123022568182333,0.0123022568182333,0.0,55
113.38296437263489,0.0,3.8777530193328857,0.0,True,19,0.75,10,500,"{'bootstrap': True, 'max_features': 19, 'max_samples': 0.75, 'min_samples_split': 10, 'n_estimators': 500}",0.012606768967074083,0.012606768967074083,0.0,42
16.8959059715271,0.0,0.7442655563354492,0.0,True,19,1.0,2,50,"{'bootstrap': True, 'max_features': 19, 'max_samples': 1.0, 'min_samples_split': 2, 'n_estimators': 50}",0.014956746873193413,0.014956746873193413,0.0,7
30.622586011886597,0.0,1.0503296852111816,0.0,True,19,1.0,2,100,"{'bootstrap': True, 'max_features': 19, 'max_samples': 1.0, 'min_samples_split': 2, 'n_estimators': 100}",0.012257485819726653,0.012257485819726653,0.0,57
54.49287819862366,0.0,1.6593060493469238,0.0,True,19,1.0,2,200,"{'bootstrap': True, 'max_features': 19, 'max_samples': 1.0, 'min_samples_split': 2, 'n_estimators': 200}",0.011760211288135685,0.011760211288135685,0.0,80
83.86791110038757,0.0,2.256981372833252,0.0,True,19,1.0,2,300,"{'bootstrap': True, 'max_features': 19, 'max_samples': 1.0, 'min_samples_split': 2, 'n_estimators': 300}",0.011710840774223746,0.011710840774223746,0.0,82
110.8679895401001,0.0,3.36525297164917,0.0,True,19,1.0,2,400,"{'bootstrap': True, 'max_features': 19, 'max_samples': 1.0, 'min_samples_split': 2, 'n_estimators': 400}",0.01273999489161291,0.01273999489161291,0.0,40
135.10452723503113,0.0,3.8012712001800537,0.0,True,19,1.0,2,500,"{'bootstrap': True, 'max_features': 19, 'max_samples': 1.0, 'min_samples_split': 2, 'n_estimators': 500}",0.01238963047128129,0.01238963047128129,0.0,51
18.022719621658325,0.0,0.7178609371185303,0.0,True,19,1.0,5,50,"{'bootstrap': True, 'max_features': 19, 'max_samples': 1.0, 'min_samples_split': 5, 'n_estimators': 50}",0.014446337177295382,0.014446337177295382,0.0,12
31.01218867301941,0.0,1.1347861289978027,0.0,True,19,1.0,5,100,"{'bootstrap': True, 'max_features': 19, 'max_samples': 1.0, 'min_samples_split': 5, 'n_estimators': 100}",0.011937736536312112,0.011937736536312112,0.0,77
53.368247509002686,0.0,1.7518129348754883,0.0,True,19,1.0,5,200,"{'bootstrap': True, 'max_features': 19, 'max_samples': 1.0, 'min_samples_split': 5, 'n_estimators': 200}",0.010845891868209926,0.010845891868209926,0.0,123
82.95365238189697,0.0,2.4533627033233643,0.0,True,19,1.0,5,300,"{'bootstrap': True, 'max_features': 19, 'max_samples': 1.0, 'min_samples_split': 5, 'n_estimators': 300}",0.013187958973943096,0.013187958973943096,0.0,32
109.6144745349884,0.0,3.0143473148345947,0.0,True,19,1.0,5,400,"{'bootstrap': True, 'max_features': 19, 'max_samples': 1.0, 'min_samples_split': 5, 'n_estimators': 400}",0.012806675489361704,0.012806675489361704,0.0,36
131.47600984573364,0.0,3.7743239402770996,0.0,True,19,1.0,5,500,"{'bootstrap': True, 'max_features': 19, 'max_samples': 1.0, 'min_samples_split': 5, 'n_estimators': 500}",0.012152958878241448,0.012152958878241448,0.0,66
16.175581455230713,0.0,0.641669511795044,0.0,True,19,1.0,10,50,"{'bootstrap': True, 'max_features': 19, 'max_samples': 1.0, 'min_samples_split': 10, 'n_estimators': 50}",0.012027042718134482,0.012027042718134482,0.0,73
29.79871439933777,0.0,1.170177936553955,0.0,True,19,1.0,10,100,"{'bootstrap': True, 'max_features': 19, 'max_samples': 1.0, 'min_samples_split': 10, 'n_estimators': 100}",0.012466330098674396,0.012466330098674396,0.0,48
52.955554723739624,0.0,1.626720666885376,0.0,True,19,1.0,10,200,"{'bootstrap': True, 'max_features': 19, 'max_samples': 1.0, 'min_samples_split': 10, 'n_estimators': 200}",0.010914411262745137,0.010914411262745137,0.0,119
80.41740894317627,0.0,2.2578818798065186,0.0,True,19,1.0,10,300,"{'bootstrap': True, 'max_features': 19, 'max_samples': 1.0, 'min_samples_split': 10, 'n_estimators': 300}",0.012202108912409582,0.012202108912409582,0.0,61
106.68606090545654,0.0,3.0136075019836426,0.0,True,19,1.0,10,400,"{'bootstrap': True, 'max_features': 19, 'max_samples': 1.0, 'min_samples_split': 10, 'n_estimators': 400}",0.012230797250797412,0.012230797250797412,0.0,60
117.82913613319397,0.0,3.768338680267334,0.0,True,19,1.0,10,500,"{'bootstrap': True, 'max_features': 19, 'max_samples': 1.0, 'min_samples_split': 10, 'n_estimators': 500}",0.012118336518308593,0.012118336518308593,0.0,70
2.5043067932128906,0.0,0.7920577526092529,0.0,False,1,,2,50,"{'bootstrap': False, 'max_features': 1, 'min_samples_split': 2, 'n_estimators': 50}",0.007626109357911615,0.007626109357911615,0.0,216
4.149762153625488,0.0,1.031576156616211,0.0,False,1,,2,100,"{'bootstrap': False, 'max_features': 1, 'min_samples_split': 2, 'n_estimators': 100}",0.009471346338120783,0.009471346338120783,0.0,175
7.315510272979736,0.0,1.688671588897705,0.0,False,1,,2,200,"{'bootstrap': False, 'max_features': 1, 'min_samples_split': 2, 'n_estimators': 200}",0.009444728329897335,0.009444728329897335,0.0,177
10.431417226791382,0.0,2.378340482711792,0.0,False,1,,2,300,"{'bootstrap': False, 'max_features': 1, 'min_samples_split': 2, 'n_estimators': 300}",0.009449593971162261,0.009449593971162261,0.0,176
13.35930323600769,0.0,3.046811819076538,0.0,False,1,,2,400,"{'bootstrap': False, 'max_features': 1, 'min_samples_split': 2, 'n_estimators': 400}",0.009265869736183702,0.009265869736183702,0.0,184
10.55936598777771,0.0,3.67409610748291,0.0,False,1,,2,500,"{'bootstrap': False, 'max_features': 1, 'min_samples_split': 2, 'n_estimators': 500}",0.00980672630654292,0.00980672630654292,0.0,160
2.118006944656372,0.0,0.4842078685760498,0.0,False,1,,5,50,"{'bootstrap': False, 'max_features': 1, 'min_samples_split': 5, 'n_estimators': 50}",0.010055663816621874,0.010055663816621874,0.0,150
2.411404848098755,0.0,1.0107040405273438,0.0,False,1,,5,100,"{'bootstrap': False, 'max_features': 1, 'min_samples_split': 5, 'n_estimators': 100}",0.008887708194328152,0.008887708194328152,0.0,197
4.00705623626709,0.0,1.588670015335083,0.0,False,1,,5,200,"{'bootstrap': False, 'max_features': 1, 'min_samples_split': 5, 'n_estimators': 200}",0.008468489439649236,0.008468489439649236,0.0,210
7.3080222606658936,0.0,2.280866861343384,0.0,False,1,,5,300,"{'bootstrap': False, 'max_features': 1, 'min_samples_split': 5, 'n_estimators': 300}",0.009074323623225765,0.009074323623225765,0.0,191
8.938104629516602,0.0,2.9810245037078857,0.0,False,1,,5,400,"{'bootstrap': False, 'max_features': 1, 'min_samples_split': 5, 'n_estimators': 400}",0.009236570643016044,0.009236570643016044,0.0,186
10.573152542114258,0.0,3.575810432434082,0.0,False,1,,5,500,"{'bootstrap': False, 'max_features': 1, 'min_samples_split': 5, 'n_estimators': 500}",0.0093316914152971,0.0093316914152971,0.0,181
2.0454347133636475,0.0,0.469557523727417,0.0,False,1,,10,50,"{'bootstrap': False, 'max_features': 1, 'min_samples_split': 10, 'n_estimators': 50}",0.009354001476705034,0.009354001476705034,0.0,180
2.3592538833618164,0.0,1.005500078201294,0.0,False,1,,10,100,"{'bootstrap': False, 'max_features': 1, 'min_samples_split': 10, 'n_estimators': 100}",0.008580063257245281,0.008580063257245281,0.0,208
3.7186176776885986,0.0,1.5282647609710693,0.0,False,1,,10,200,"{'bootstrap': False, 'max_features': 1, 'min_samples_split': 10, 'n_estimators': 200}",0.009503000279941316,0.009503000279941316,0.0,174
6.761317253112793,0.0,2.2224090099334717,0.0,False,1,,10,300,"{'bootstrap': False, 'max_features': 1, 'min_samples_split': 10, 'n_estimators': 300}",0.008975266790310434,0.008975266790310434,0.0,194
8.029695510864258,0.0,2.9059176445007324,0.0,False,1,,10,400,"{'bootstrap': False, 'max_features': 1, 'min_samples_split': 10, 'n_estimators': 400}",0.008240846335791023,0.008240846335791023,0.0,214
11.431701183319092,0.0,3.139089822769165,0.0,False,1,,10,500,"{'bootstrap': False, 'max_features': 1, 'min_samples_split': 10, 'n_estimators': 500}",0.008380142807138048,0.008380142807138048,0.0,212
6.9305784702301025,0.0,0.5415165424346924,0.0,False,sqrt,,2,50,"{'bootstrap': False, 'max_features': 'sqrt', 'min_samples_split': 2, 'n_estimators': 50}",0.015177142179877343,0.015177142179877343,0.0,5
13.508747100830078,0.0,1.0401692390441895,0.0,False,sqrt,,2,100,"{'bootstrap': False, 'max_features': 'sqrt', 'min_samples_split': 2, 'n_estimators': 100}",0.015494634695989957,0.015494634695989957,0.0,4
27.288010120391846,0.0,1.7024204730987549,0.0,False,sqrt,,2,200,"{'bootstrap': False, 'max_features': 'sqrt', 'min_samples_split': 2, 'n_estimators': 200}",0.013584817939333997,0.013584817939333997,0.0,26
41.129863023757935,0.0,2.313201665878296,0.0,False,sqrt,,2,300,"{'bootstrap': False, 'max_features': 'sqrt', 'min_samples_split': 2, 'n_estimators': 300}",0.012918222237434138,0.012918222237434138,0.0,35
55.10131645202637,0.0,3.1086833477020264,0.0,False,sqrt,,2,400,"{'bootstrap': False, 'max_features': 'sqrt', 'min_samples_split': 2, 'n_estimators': 400}",0.013076014608361608,0.013076014608361608,0.0,33
62.472819805145264,0.0,3.7096035480499268,0.0,False,sqrt,,2,500,"{'bootstrap': False, 'max_features': 'sqrt', 'min_samples_split': 2, 'n_estimators': 500}",0.013406861302846051,0.013406861302846051,0.0,29
8.662952661514282,0.0,0.7193505764007568,0.0,False,sqrt,,5,50,"{'bootstrap': False, 'max_features': 'sqrt', 'min_samples_split': 5, 'n_estimators': 50}",0.011346404615091631,0.011346404615091631,0.0,102
15.783247470855713,0.0,1.0771794319152832,0.0,False,sqrt,,5,100,"{'bootstrap': False, 'max_features': 'sqrt', 'min_samples_split': 5, 'n_estimators': 100}",0.011367306989625646,0.011367306989625646,0.0,99
24.965485334396362,0.0,1.6363966464996338,0.0,False,sqrt,,5,200,"{'bootstrap': False, 'max_features': 'sqrt', 'min_samples_split': 5, 'n_estimators': 200}",0.011394762668920137,0.011394762668920137,0.0,97
40.838545083999634,0.0,2.168266773223877,0.0,False,sqrt,,5,300,"{'bootstrap': False, 'max_features': 'sqrt', 'min_samples_split': 5, 'n_estimators': 300}",0.010932620701596523,0.010932620701596523,0.0,117
54.68512463569641,0.0,3.006779909133911,0.0,False,sqrt,,5,400,"{'bootstrap': False, 'max_features': 'sqrt', 'min_samples_split': 5, 'n_estimators': 400}",0.012421959027533111,0.012421959027533111,0.0,49
63.48723578453064,0.0,3.695265769958496,0.0,False,sqrt,,5,500,"{'bootstrap': False, 'max_features': 'sqrt', 'min_samples_split': 5, 'n_estimators': 500}",0.012519823777745024,0.012519823777745024,0.0,44
8.454849004745483,0.0,0.6879158020019531,0.0,False,sqrt,,10,50,"{'bootstrap': False, 'max_features': 'sqrt', 'min_samples_split': 10, 'n_estimators': 50}",0.00972063997950079,0.00972063997950079,0.0,162
14.787437915802002,0.0,1.0697507858276367,0.0,False,sqrt,,10,100,"{'bootstrap': False, 'max_features': 'sqrt', 'min_samples_split': 10, 'n_estimators': 100}",0.0117189467386559,0.0117189467386559,0.0,81
24.271920442581177,0.0,1.6840686798095703,0.0,False,sqrt,,10,200,"{'bootstrap': False, 'max_features': 'sqrt', 'min_samples_split': 10, 'n_estimators': 200}",0.01122794338232843,0.01122794338232843,0.0,107
39.70818614959717,0.0,2.3620073795318604,0.0,False,sqrt,,10,300,"{'bootstrap': False, 'max_features': 'sqrt', 'min_samples_split': 10, 'n_estimators': 300}",0.010906107698675789,0.010906107698675789,0.0,120
52.566415309906006,0.0,2.9850540161132812,0.0,False,sqrt,,10,400,"{'bootstrap': False, 'max_features': 'sqrt', 'min_samples_split': 10, 'n_estimators': 400}",0.010729419300065384,0.010729419300065384,0.0,130
63.354087591171265,0.0,3.656085252761841,0.0,False,sqrt,,10,500,"{'bootstrap': False, 'max_features': 'sqrt', 'min_samples_split': 10, 'n_estimators': 500}",0.010797105501449843,0.010797105501449843,0.0,125
20.15588116645813,0.0,0.6229677200317383,0.0,False,19,,2,50,"{'bootstrap': False, 'max_features': 19, 'min_samples_split': 2, 'n_estimators': 50}",0.011194943602922348,0.011194943602922348,0.0,110
34.7733678817749,0.0,1.032402753829956,0.0,False,19,,2,100,"{'bootstrap': False, 'max_features': 19, 'min_samples_split': 2, 'n_estimators': 100}",0.01216948159907132,0.01216948159907132,0.0,63
70.87186360359192,0.0,1.582963466644287,0.0,False,19,,2,200,"{'bootstrap': False, 'max_features': 19, 'min_samples_split': 2, 'n_estimators': 200}",0.012414350820884053,0.012414350820884053,0.0,50
106.15982818603516,0.0,2.3968982696533203,0.0,False,19,,2,300,"{'bootstrap': False, 'max_features': 19, 'min_samples_split': 2, 'n_estimators': 300}",0.011982689902306375,0.011982689902306375,0.0,75
142.1825246810913,0.0,2.998540163040161,0.0,False,19,,2,400,"{'bootstrap': False, 'max_features': 19, 'min_samples_split': 2, 'n_estimators': 400}",0.012083743993720622,0.012083743993720622,0.0,72
171.03938150405884,0.0,3.649289846420288,0.0,False,19,,2,500,"{'bootstrap': False, 'max_features': 19, 'min_samples_split': 2, 'n_estimators': 500}",0.012092412843001998,0.012092412843001998,0.0,71
20.319284439086914,0.0,0.735706090927124,0.0,False,19,,5,50,"{'bootstrap': False, 'max_features': 19, 'min_samples_split': 5, 'n_estimators': 50}",0.010010949677601978,0.010010949677601978,0.0,151
39.19152617454529,0.0,0.9984946250915527,0.0,False,19,,5,100,"{'bootstrap': False, 'max_features': 19, 'min_samples_split': 5, 'n_estimators': 100}",0.010785761120198623,0.010785761120198623,0.0,127
68.27519273757935,0.0,1.5997567176818848,0.0,False,19,,5,200,"{'bootstrap': False, 'max_features': 19, 'min_samples_split': 5, 'n_estimators': 200}",0.010472989809778751,0.010472989809778751,0.0,144
105.24338912963867,0.0,2.250603675842285,0.0,False,19,,5,300,"{'bootstrap': False, 'max_features': 19, 'min_samples_split': 5, 'n_estimators': 300}",0.01070483198245035,0.01070483198245035,0.0,132
140.17892503738403,0.0,3.0040149688720703,0.0,False,19,,5,400,"{'bootstrap': False, 'max_features': 19, 'min_samples_split': 5, 'n_estimators': 400}",0.010136787411741439,0.010136787411741439,0.0,149
168.81305646896362,0.0,3.6351664066314697,0.0,False,19,,5,500,"{'bootstrap': False, 'max_features': 19, 'min_samples_split': 5, 'n_estimators': 500}",0.010507578553134793,0.010507578553134793,0.0,141
20.659148454666138,0.0,0.7638113498687744,0.0,False,19,,10,50,"{'bootstrap': False, 'max_features': 19, 'min_samples_split': 10, 'n_estimators': 50}",0.008871935836711668,0.008871935836711668,0.0,199
38.02436709403992,0.0,1.053013801574707,0.0,False,19,,10,100,"{'bootstrap': False, 'max_features': 19, 'min_samples_split': 10, 'n_estimators': 100}",0.009873442413154564,0.009873442413154564,0.0,155
67.39637994766235,0.0,1.7192249298095703,0.0,False,19,,10,200,"{'bootstrap': False, 'max_features': 19, 'min_samples_split': 10, 'n_estimators': 200}",0.00981534639013153,0.00981534639013153,0.0,159
103.0940682888031,0.0,2.2542564868927,0.0,False,19,,10,300,"{'bootstrap': False, 'max_features': 19, 'min_samples_split': 10, 'n_estimators': 300}",0.009355654765388684,0.009355654765388684,0.0,179
137.6695716381073,0.0,3.045921802520752,0.0,False,19,,10,400,"{'bootstrap': False, 'max_features': 19, 'min_samples_split': 10, 'n_estimators': 400}",0.009550494875523443,0.009550494875523443,0.0,172
122.92841744422913,0.0,2.1168949604034424,0.0,False,19,,10,500,"{'bootstrap': False, 'max_features': 19, 'min_samples_split': 10, 'n_estimators': 500}",0.00938067987585226,0.00938067987585226,0.0,178
